date,asset,weight
20230904,002755.XSHE,0.000301853
20230904,002756.XSHE,0
20230904,002757.XSHE,0
20230904,002758.XSHE,0.000350225
20230904,002759.XSHE,0
20230904,002760.XSHE,0
20230904,002761.XSHE,0
20230904,002762.XSHE,0
20230904,002763.XSHE,0.000415727
20230904,002765.XSHE,0
20230904,002766.XSHE,0.001202642
20230904,002767.XSHE,0.000946483
20230904,002768.XSHE,0.000253655
20230904,002769.XSHE,0.000111963
20230904,002771.XSHE,0
20230904,002772.XSHE,0.000860345
20230904,002773.XSHE,0
20230904,002774.XSHE,0.000847853
20230904,002775.XSHE,0.000403213
20230904,002776.XSHE,0.001288071
20230904,002777.XSHE,0
20230904,002778.XSHE,0
20230904,002779.XSHE,0.000546998
20230904,002780.XSHE,0
20230904,002782.XSHE,0.001611434
20230904,002783.XSHE,0.000251649
20230904,002785.XSHE,0
20230904,002786.XSHE,0
20230904,002787.XSHE,0
20230904,002788.XSHE,0
20230904,002789.XSHE,0
20230904,002790.XSHE,0
20230904,002791.XSHE,0
20230904,002792.XSHE,0
20230904,002793.XSHE,0.000576115
20230904,002795.XSHE,0.000444687
20230904,002796.XSHE,0.00033249
20230904,002797.XSHE,0
20230904,002798.XSHE,0.000589919
20230904,002799.XSHE,0
20230904,002800.XSHE,0
20230904,002801.XSHE,0.000798277
20230904,002802.XSHE,0
20230904,002803.XSHE,0
20230904,002805.XSHE,0.000136977
20230904,002806.XSHE,0
20230904,002807.XSHE,0
20230904,002808.XSHE,0.000187588
20230904,002809.XSHE,0.002150858
20230904,002810.XSHE,0
20230904,002811.XSHE,0
20230904,002812.XSHE,0
20230904,002813.XSHE,0
20230904,002815.XSHE,0.000571388
20230904,002816.XSHE,0
20230904,002817.XSHE,0
20230904,002818.XSHE,0
20230904,002819.XSHE,2.88E-05
20230904,002820.XSHE,0
20230904,002821.XSHE,0
20230904,002822.XSHE,0
20230904,002823.XSHE,0.001177633
20230904,002824.XSHE,0
20230904,002825.XSHE,0.000294752
20230904,002826.XSHE,0.000161586
20230904,002827.XSHE,0.001118878
20230904,002828.XSHE,0
20230904,002829.XSHE,0
20230904,002830.XSHE,7.07E-05
20230904,002831.XSHE,0
20230904,002832.XSHE,0
20230904,002833.XSHE,0
20230904,002835.XSHE,0.000788944
20230904,002836.XSHE,6.58E-05
20230904,002837.XSHE,0
20230904,002838.XSHE,0.000531856
20230904,002839.XSHE,0
20230904,002840.XSHE,0
20230904,002841.XSHE,0
20230904,002842.XSHE,0.00122205
20230904,002843.XSHE,0.001467442
20230904,002845.XSHE,0
20230904,002846.XSHE,0
20230904,002847.XSHE,0
20230904,002848.XSHE,0.001023771
20230904,002849.XSHE,0.00040699
20230904,002850.XSHE,0
20230904,002851.XSHE,0
20230904,002852.XSHE,0
20230904,002853.XSHE,0.000434115
20230904,002855.XSHE,0.001064546
20230904,002856.XSHE,0.001020836
20230904,002857.XSHE,0
20230904,002858.XSHE,0
20230904,002859.XSHE,0.000596316
20230904,002860.XSHE,0
20230904,002861.XSHE,0.000642368
20230904,002862.XSHE,0.000557298
20230904,002863.XSHE,0.000192976
20230904,002864.XSHE,0
20230904,002865.XSHE,0
20230904,002866.XSHE,0
20230904,002867.XSHE,0.000127447
20230904,002868.XSHE,0.001200196
20230904,002869.XSHE,0
20230904,002870.XSHE,0.001284667
20230904,002871.XSHE,0
20230904,002872.XSHE,0.000513399
20230904,002873.XSHE,0
20230904,002875.XSHE,0
20230904,002876.XSHE,0
20230904,002877.XSHE,0.000887619
20230904,002878.XSHE,0.000261171
20230904,002879.XSHE,0.000956892
20230904,002880.XSHE,0.00042731
20230904,002881.XSHE,0
20230904,002882.XSHE,0
20230904,002883.XSHE,0
20230904,002884.XSHE,0.000309158
20230904,002885.XSHE,0.000600397
20230904,002886.XSHE,0
20230904,002887.XSHE,0
20230904,002888.XSHE,0.000310791
20230904,002889.XSHE,0
20230904,002890.XSHE,0
20230904,002891.XSHE,0.000410593
20230904,002892.XSHE,0
20230904,002893.XSHE,0
20230904,002895.XSHE,0.000147473
20230904,002896.XSHE,0
20230904,002897.XSHE,0
20230904,002898.XSHE,0.000399206
20230904,002899.XSHE,0
20230904,002900.XSHE,0
20230904,002901.XSHE,2.54E-05
20230904,002902.XSHE,0
20230904,002903.XSHE,0
20230904,002905.XSHE,0
20230904,002906.XSHE,0
20230904,002907.XSHE,0
20230904,002908.XSHE,0
20230904,002909.XSHE,0.001050329
20230904,002910.XSHE,0
20230904,002911.XSHE,0.000747502
20230904,002912.XSHE,0
20230904,002913.XSHE,0.00120173
20230904,002915.XSHE,0.000316365
20230904,002916.XSHE,0
20230904,002917.XSHE,0.000286351
20230904,002918.XSHE,0.000174062
20230904,002919.XSHE,0.001239682
20230904,002920.XSHE,0
20230904,002921.XSHE,2.25E-05
20230904,002922.XSHE,0
20230904,002923.XSHE,0.000580403
20230904,002925.XSHE,0.000350953
20230904,002926.XSHE,0
20230904,002927.XSHE,0.00025503
20230904,002928.XSHE,0
20230904,002929.XSHE,0
20230904,002930.XSHE,0
20230904,002931.XSHE,0.000478755
20230904,002932.XSHE,0
20230904,002933.XSHE,0
20230904,002935.XSHE,0
20230904,002936.XSHE,0
20230904,002937.XSHE,0.000810405
20230904,002938.XSHE,0
20230904,002939.XSHE,0
20230904,002940.XSHE,0.001242393
20230904,002941.XSHE,0
20230904,002942.XSHE,0.000609501
20230904,002943.XSHE,0
20230904,002945.XSHE,0
20230904,002946.XSHE,0.000356039
20230904,002947.XSHE,0
20230904,002948.XSHE,0
20230904,002949.XSHE,0
20230904,002950.XSHE,0.000308972
20230904,002951.XSHE,0
20230904,002952.XSHE,0.001468754
20230904,002953.XSHE,0
20230904,002955.XSHE,0
20230904,002956.XSHE,0
20230904,002957.XSHE,0
20230904,002958.XSHE,0
20230904,002959.XSHE,0
20230904,002960.XSHE,0
20230904,002961.XSHE,0
20230904,002962.XSHE,0.000680228
20230904,002963.XSHE,0.000683333
20230904,002965.XSHE,0
20230904,002966.XSHE,0
20230904,002967.XSHE,0.000204029
20230904,002968.XSHE,0.000524192
20230904,002969.XSHE,0
20230904,002970.XSHE,0.000466828
20230904,002971.XSHE,0.000536831
20230904,002972.XSHE,6.50E-05
20230904,002973.XSHE,0.000755032
20230904,002975.XSHE,0.001548578
20230904,002976.XSHE,0
20230904,002977.XSHE,7.57E-05
20230904,002978.XSHE,0
20230904,002979.XSHE,0.000717631
20230904,002980.XSHE,0
20230904,002981.XSHE,0.000579784
20230904,002982.XSHE,0
20230904,002983.XSHE,0
20230904,002984.XSHE,0
20230904,002985.XSHE,0
20230904,002986.XSHE,1.47E-05
20230904,002987.XSHE,0
20230904,002988.XSHE,0
20230904,002989.XSHE,0
20230904,002990.XSHE,0.00012769
20230904,002991.XSHE,0.000340889
20230904,002992.XSHE,0
20230904,002993.XSHE,0.00032644
20230904,002995.XSHE,0
20230904,002996.XSHE,6.00E-05
20230904,002997.XSHE,0
20230904,002998.XSHE,0.001099844
20230904,002999.XSHE,0
20230904,003000.XSHE,0
20230904,003001.XSHE,0.000722763
20230904,003002.XSHE,0.000579123
20230904,003003.XSHE,0.001346899
20230904,003004.XSHE,0.000153866
20230904,003005.XSHE,0
20230904,003006.XSHE,8.95E-05
20230904,003007.XSHE,0
20230904,003008.XSHE,0.001635439
20230904,003009.XSHE,0
20230904,003010.XSHE,0.001099551
20230904,003011.XSHE,0.000404226
20230904,003012.XSHE,0
20230904,003013.XSHE,0.001471004
20230904,003015.XSHE,0.000316139
20230904,003016.XSHE,0.001062435
20230904,003017.XSHE,0
20230904,003018.XSHE,0.000600667
20230904,003019.XSHE,0.000106669
20230904,003020.XSHE,0.000139299
20230904,003021.XSHE,0
20230904,003022.XSHE,0
20230904,003023.XSHE,0
20230904,003025.XSHE,0.000309868
20230904,003026.XSHE,0.000456856
20230904,003027.XSHE,0
20230904,003028.XSHE,0.000156954
20230904,003029.XSHE,0
20230904,003030.XSHE,0.000213492
20230904,003031.XSHE,0
20230904,003032.XSHE,0
20230904,003033.XSHE,0
20230904,003035.XSHE,0.000166895
20230904,003036.XSHE,5.47E-05
20230904,003037.XSHE,0
20230904,003038.XSHE,0.000643141
20230904,003039.XSHE,0
20230904,003040.XSHE,0
20230904,003041.XSHE,0.000151886
20230904,003042.XSHE,0
20230904,003043.XSHE,0
20230904,003816.XSHE,0
20230904,300001.XSHE,0
20230904,300002.XSHE,0
20230904,300003.XSHE,0
20230904,300004.XSHE,0.000235788
20230904,300005.XSHE,0
20230904,300006.XSHE,0
20230904,300007.XSHE,0
20230904,300008.XSHE,0
20230904,300009.XSHE,0
20230904,300010.XSHE,0.000945206
20230904,300011.XSHE,0.001255228
20230904,300012.XSHE,0
20230904,300013.XSHE,0.000154103
20230904,300014.XSHE,0
20230904,300015.XSHE,0
20230904,300016.XSHE,0.0006712
20230904,300017.XSHE,0
20230904,300018.XSHE,0.000135068
20230904,300019.XSHE,0
20230904,300020.XSHE,0
20230904,300021.XSHE,0
20230904,300022.XSHE,0.001229056
20230904,300024.XSHE,0
20230904,300025.XSHE,0
20230904,300026.XSHE,0
20230904,300027.XSHE,0.000990105
20230904,300029.XSHE,0
20230904,300030.XSHE,0.000107833
20230904,300031.XSHE,0
20230904,300032.XSHE,0
20230904,300033.XSHE,0
20230904,300034.XSHE,0
20230904,300035.XSHE,0
20230904,300036.XSHE,0
20230904,300037.XSHE,0
20230904,300039.XSHE,0
20230904,300040.XSHE,0.000357384
20230904,300041.XSHE,0
20230904,300042.XSHE,0
20230904,300043.XSHE,0
20230904,300044.XSHE,0
20230904,300045.XSHE,0
20230904,300046.XSHE,0
20230904,300047.XSHE,0
20230904,300048.XSHE,0.000476595
20230904,300049.XSHE,0
20230904,300050.XSHE,0.000722006
20230904,300051.XSHE,0
20230904,300052.XSHE,0
20230904,300053.XSHE,0
20230904,300054.XSHE,0
20230904,300055.XSHE,0
20230904,300056.XSHE,0.001156903
20230904,300057.XSHE,0
20230904,300058.XSHE,0
20230904,300059.XSHE,0
20230904,300061.XSHE,0
20230904,300062.XSHE,0.001037685
20230904,300063.XSHE,8.42E-05
20230904,300065.XSHE,0
20230904,300066.XSHE,0.000318317
20230904,300067.XSHE,0.000377914
20230904,300068.XSHE,0
20230904,300069.XSHE,0.000321314
20230904,300070.XSHE,0
20230904,300071.XSHE,0.000580046
20230904,300072.XSHE,0
20230904,300073.XSHE,0
20230904,300074.XSHE,0.00086262
20230904,300075.XSHE,0
20230904,300076.XSHE,0.001108684
20230904,300077.XSHE,0.000432342
20230904,300078.XSHE,0.000725977
20230904,300079.XSHE,0
20230904,300080.XSHE,0.000191824
20230904,300081.XSHE,0.00048346
20230904,300082.XSHE,0.000382383
20230904,300083.XSHE,0
20230904,300084.XSHE,0
20230904,300085.XSHE,0
20230904,300086.XSHE,0
20230904,300087.XSHE,0
20230904,300088.XSHE,0
20230904,300091.XSHE,0.002187724
20230904,300092.XSHE,0.000636702
20230904,300093.XSHE,0.000337297
20230904,300094.XSHE,0
20230904,300095.XSHE,0.000102433
20230904,300096.XSHE,0
20230904,300097.XSHE,0
20230904,300098.XSHE,0
20230904,300099.XSHE,0.000507925
20230904,300100.XSHE,0.000371336
20230904,300101.XSHE,0
20230904,300102.XSHE,0.000428934
20230904,300103.XSHE,0.000646801
20230904,300105.XSHE,0.001380467
20230904,300106.XSHE,0
20230904,300107.XSHE,0.000307637
20230904,300108.XSHE,0.000954847
20230904,300109.XSHE,0
20230904,300110.XSHE,0
20230904,300111.XSHE,0.000640146
20230904,300112.XSHE,0
20230904,300113.XSHE,0
20230904,300114.XSHE,0
20230904,300115.XSHE,0
20230904,300116.XSHE,0.00052379
20230904,300117.XSHE,0.000484555
20230904,300118.XSHE,0
20230904,300119.XSHE,0.00026267
20230904,300120.XSHE,0
20230904,300121.XSHE,9.07E-05
20230904,300122.XSHE,0
20230904,300123.XSHE,0
20230904,300124.XSHE,0
20230904,300125.XSHE,0
20230904,300126.XSHE,1.81E-05
20230904,300127.XSHE,0
20230904,300128.XSHE,0.000992647
20230904,300129.XSHE,0
20230904,300130.XSHE,0
20230904,300131.XSHE,7.31E-05
20230904,300132.XSHE,0.000173805
20230904,300133.XSHE,0
20230904,300134.XSHE,0
20230904,300135.XSHE,0.000914843
20230904,300136.XSHE,0
20230904,300137.XSHE,0
20230904,300138.XSHE,0.000219892
20230904,300139.XSHE,0
20230904,300140.XSHE,0
20230904,300141.XSHE,0
20230904,300142.XSHE,0
20230904,300143.XSHE,0
20230904,300144.XSHE,0
20230904,300145.XSHE,0.00131576
20230904,300146.XSHE,0
20230904,300147.XSHE,0
20230904,300148.XSHE,0
20230904,300149.XSHE,0
20230904,300150.XSHE,0.001037811
20230904,300151.XSHE,0
20230904,300152.XSHE,0.000788216
20230904,300153.XSHE,0.000657311
20230904,300154.XSHE,0.000162724
20230904,300155.XSHE,0
20230904,300157.XSHE,0.000802904
20230904,300158.XSHE,0
20230904,300159.XSHE,0.000575452
20230904,300160.XSHE,0
20230904,300161.XSHE,0
20230904,300162.XSHE,0.001639205
20230904,300163.XSHE,0.000528614
20230904,300164.XSHE,0
20230904,300165.XSHE,0
20230904,300166.XSHE,0
20230904,300167.XSHE,0
20230904,300168.XSHE,0
20230904,300169.XSHE,0
20230904,300170.XSHE,0
20230904,300171.XSHE,0
20230904,300172.XSHE,0
20230904,300173.XSHE,0.000125997
20230904,300174.XSHE,0
20230904,300175.XSHE,0.000124758
20230904,300176.XSHE,5.25E-06
20230904,300177.XSHE,0.000141986
20230904,300179.XSHE,0.000134965
20230904,300180.XSHE,0.000645733
20230904,300181.XSHE,0
20230904,300182.XSHE,0
20230904,300183.XSHE,0.000519846
20230904,300184.XSHE,0.000214928
20230904,300185.XSHE,0.000223855
20230904,300187.XSHE,0
20230904,300188.XSHE,0
20230904,300189.XSHE,0
20230904,300190.XSHE,0
20230904,300191.XSHE,0.000865592
20230904,300192.XSHE,0
20230904,300193.XSHE,0
20230904,300194.XSHE,0
20230904,300195.XSHE,0.000626769
20230904,300196.XSHE,0.000310826
20230904,300197.XSHE,0
20230904,300198.XSHE,0.000561845
20230904,300199.XSHE,0
20230904,300200.XSHE,0.000904885
20230904,300201.XSHE,0
20230904,300203.XSHE,0
20230904,300204.XSHE,0
20230904,300205.XSHE,0
20230904,300206.XSHE,0.000687317
20230904,300207.XSHE,0
20230904,300208.XSHE,0
20230904,300209.XSHE,0
20230904,300210.XSHE,0.000282766
20230904,300211.XSHE,0
20230904,300212.XSHE,0
20230904,300213.XSHE,0
20230904,300214.XSHE,0.000310359
20230904,300215.XSHE,0
20230904,300217.XSHE,0.000177932
20230904,300218.XSHE,0.00066463
20230904,300219.XSHE,0.00097477
20230904,300220.XSHE,0
20230904,300221.XSHE,0.001061777
20230904,300222.XSHE,0.000425109
20230904,300223.XSHE,0
20230904,300224.XSHE,0
20230904,300225.XSHE,0
20230904,300226.XSHE,0
20230904,300227.XSHE,0
20230904,300228.XSHE,0.001239681
20230904,300229.XSHE,0
20230904,300230.XSHE,8.54E-05
20230904,300231.XSHE,0
20230904,300232.XSHE,0
20230904,300233.XSHE,0
20230904,300234.XSHE,0.000301008
20230904,300235.XSHE,0
20230904,300236.XSHE,0
20230904,300237.XSHE,0.000269023
20230904,300238.XSHE,7.48E-06
20230904,300239.XSHE,0
20230904,300240.XSHE,0.000252743
20230904,300241.XSHE,0.001015723
20230904,300242.XSHE,0.001257489
20230904,300243.XSHE,0.000454348
20230904,300244.XSHE,0
20230904,300245.XSHE,0
20230904,300246.XSHE,0
20230904,300247.XSHE,7.57E-05
20230904,300248.XSHE,0
20230904,300249.XSHE,7.58E-06
20230904,300250.XSHE,2.29E-05
20230904,300251.XSHE,0
20230904,300252.XSHE,0
20230904,300253.XSHE,0
20230904,300254.XSHE,5.25E-06
20230904,300255.XSHE,0.000422864
20230904,300256.XSHE,0.000576849
20230904,300257.XSHE,0.000243157
20230904,300258.XSHE,0
20230904,300259.XSHE,0.000882759
20230904,300260.XSHE,0
20230904,300261.XSHE,0
20230904,300262.XSHE,0.000407313
20230904,300263.XSHE,0
20230904,300264.XSHE,0.000861446
20230904,300265.XSHE,0.001312864
20230904,300266.XSHE,0
20230904,300267.XSHE,0.000936802
20230904,300268.XSHE,0.00106984
20230904,300269.XSHE,0
20230904,300270.XSHE,0.001331933
20230904,300271.XSHE,0.000389414
20230904,300272.XSHE,0
20230904,300274.XSHE,0
20230904,300275.XSHE,0
20230904,300276.XSHE,0.001238892
20230904,300277.XSHE,5.12E-05
20230904,300278.XSHE,0
20230904,300279.XSHE,0.000722139
20230904,300280.XSHE,0
20230904,300281.XSHE,0.001730699
20230904,300282.XSHE,0.001140238
20230904,300283.XSHE,0.001414318
20230904,300284.XSHE,0
20230904,300285.XSHE,0
20230904,300286.XSHE,0.000213219
20230904,300287.XSHE,0
20230904,300288.XSHE,0
20230904,300289.XSHE,0.001045059
20230904,300290.XSHE,0
20230904,300291.XSHE,4.02E-05
20230904,300292.XSHE,0.000200912
20230904,300293.XSHE,0.000460085
20230904,300294.XSHE,0
20230904,300295.XSHE,0
20230904,300296.XSHE,0
20230904,300298.XSHE,0
20230904,300299.XSHE,0
20230904,300300.XSHE,0.000667948
20230904,300301.XSHE,3.18E-05
20230904,300302.XSHE,0
20230904,300303.XSHE,0
20230904,300304.XSHE,0
20230904,300305.XSHE,0
20230904,300306.XSHE,0.000880732
20230904,300307.XSHE,0
20230904,300308.XSHE,0
20230904,300310.XSHE,2.74E-05
20230904,300311.XSHE,0
20230904,300313.XSHE,0
20230904,300314.XSHE,0.00105431
20230904,300315.XSHE,0
20230904,300316.XSHE,0
20230904,300317.XSHE,0.000411874
20230904,300318.XSHE,0.000252859
20230904,300319.XSHE,7.97E-06
20230904,300320.XSHE,0.000515905
20230904,300321.XSHE,0.000309412
20230904,300322.XSHE,0.000229597
20230904,300323.XSHE,0.000307809
20230904,300324.XSHE,0.001667605
20230904,300326.XSHE,0
20230904,300327.XSHE,0
20230904,300328.XSHE,9.20E-05
20230904,300329.XSHE,0.001061924
20230904,300331.XSHE,0
20230904,300332.XSHE,0
20230904,300333.XSHE,0
20230904,300334.XSHE,0
20230904,300335.XSHE,0
20230904,300337.XSHE,0
20230904,300338.XSHE,0
20230904,300339.XSHE,0
20230904,300340.XSHE,0.001768003
20230904,300341.XSHE,0
20230904,300342.XSHE,0
20230904,300343.XSHE,0
20230904,300344.XSHE,0.000290302
20230904,300345.XSHE,0
20230904,300346.XSHE,0
20230904,300347.XSHE,0
20230904,300348.XSHE,0
20230904,300349.XSHE,0.000509806
20230904,300350.XSHE,0
20230904,300351.XSHE,0
20230904,300352.XSHE,0
20230904,300353.XSHE,0
20230904,300354.XSHE,3.19E-05
20230904,300355.XSHE,0
20230904,300357.XSHE,0
20230904,300358.XSHE,0
20230904,300359.XSHE,0
20230904,300360.XSHE,0
20230904,300363.XSHE,0
20230904,300364.XSHE,0
20230904,300365.XSHE,0
20230904,300366.XSHE,0
20230904,300368.XSHE,0
20230904,300369.XSHE,0
20230904,300370.XSHE,0.000933965
20230904,300371.XSHE,0.00022495
20230904,300373.XSHE,0
20230904,300374.XSHE,0
20230904,300375.XSHE,0
20230904,300376.XSHE,8.74E-05
20230904,300377.XSHE,0
20230904,300378.XSHE,0
20230904,300379.XSHE,0
20230904,300380.XSHE,0
20230904,300381.XSHE,0
20230904,300382.XSHE,9.91E-05
20230904,300383.XSHE,0
20230904,300384.XSHE,0.00112575
20230904,300385.XSHE,0
20230904,300386.XSHE,0
20230904,300387.XSHE,0.000761479
20230904,300388.XSHE,0.000457511
20230904,300389.XSHE,0.0010545
20230904,300390.XSHE,0
20230904,300391.XSHE,0
20230904,300393.XSHE,0
20230904,300394.XSHE,0
20230904,300395.XSHE,0
20230904,300396.XSHE,0.000172317
20230904,300397.XSHE,0
20230904,300398.XSHE,0
20230904,300399.XSHE,0
20230904,300400.XSHE,0
20230904,300401.XSHE,0
20230904,300402.XSHE,0
20230904,300403.XSHE,0
20230904,300404.XSHE,0.000168486
20230904,300405.XSHE,0.001273619
20230904,300406.XSHE,0
20230904,300407.XSHE,0.000751855
20230904,300408.XSHE,0
20230904,300409.XSHE,9.32E-05
20230904,300410.XSHE,0.000756141
20230904,300411.XSHE,0
20230904,300412.XSHE,0.000714954
20230904,300413.XSHE,0
20230904,300414.XSHE,0
20230904,300415.XSHE,0
20230904,300416.XSHE,0
20230904,300417.XSHE,0
20230904,300418.XSHE,0
20230904,300419.XSHE,1.69E-05
20230904,300420.XSHE,0.001340711
20230904,300421.XSHE,0.000702036
20230904,300422.XSHE,0
20230904,300423.XSHE,0
20230904,300424.XSHE,0.000389232
20230904,300425.XSHE,0.00020271
20230904,300426.XSHE,0.000327494
20230904,300427.XSHE,0.000314433
20230904,300428.XSHE,0
20230904,300429.XSHE,0
20230904,300430.XSHE,9.33E-05
20230904,300432.XSHE,0
20230904,300433.XSHE,0
20230904,300434.XSHE,0
20230904,300435.XSHE,0
20230904,300436.XSHE,0
20230904,300437.XSHE,0
20230904,300438.XSHE,0
20230904,300439.XSHE,0
20230904,300440.XSHE,0
20230904,300441.XSHE,0.000379487
20230904,300442.XSHE,0
20230904,300443.XSHE,0
20230904,300444.XSHE,0.001010755
20230904,300445.XSHE,0
20230904,300446.XSHE,0.000238501
20230904,300447.XSHE,0.000172676
20230904,300448.XSHE,0
20230904,300449.XSHE,0.001258315
20230904,300450.XSHE,0
20230904,300451.XSHE,0
20230904,300452.XSHE,0
20230904,300453.XSHE,0
20230904,300454.XSHE,0
20230904,300455.XSHE,0
20230904,300456.XSHE,6.75E-05
20230904,300457.XSHE,0
20230904,300458.XSHE,0
20230904,300459.XSHE,0
20230904,300460.XSHE,0.000717737
20230904,300461.XSHE,0
20230904,300462.XSHE,0.000819225
20230904,300463.XSHE,0
20230904,300464.XSHE,0.000198921
20230904,300465.XSHE,0
20230904,300466.XSHE,0.001131487
20230904,300467.XSHE,0.000342642
20230904,300468.XSHE,0
20230904,300469.XSHE,0
20230904,300470.XSHE,0.000252216
20230904,300471.XSHE,0
20230904,300472.XSHE,0
20230904,300473.XSHE,0.001335355
20230904,300474.XSHE,0
20230904,300475.XSHE,0
20230904,300476.XSHE,0
20230904,300477.XSHE,0
20230904,300478.XSHE,0.000517388
20230904,300479.XSHE,0.000565861
20230904,300480.XSHE,7.40E-05
20230904,300481.XSHE,0.00017875
20230904,300482.XSHE,0
20230904,300483.XSHE,0
20230904,300484.XSHE,0.000310142
20230904,300485.XSHE,0
20230904,300486.XSHE,0
20230904,300487.XSHE,0
20230904,300488.XSHE,0
20230904,300489.XSHE,0.00114469
20230904,300490.XSHE,0
20230904,300491.XSHE,3.57E-05
20230904,300492.XSHE,0
20230904,300493.XSHE,0.000882959
20230904,300494.XSHE,0
20230904,300495.XSHE,0.000345249
20230904,300496.XSHE,0
20230904,300497.XSHE,0
20230904,300498.XSHE,0
20230904,300499.XSHE,0
20230904,300500.XSHE,0
20230904,300501.XSHE,0.000246952
20230904,300502.XSHE,0
20230904,300503.XSHE,0
20230904,300504.XSHE,0.000460322
20230904,300505.XSHE,0
20230904,300506.XSHE,0
20230904,300507.XSHE,0.000125845
20230904,300508.XSHE,0.001249699
20230904,300509.XSHE,0.000449308
20230904,300510.XSHE,0
20230904,300511.XSHE,0
20230904,300512.XSHE,0
20230904,300513.XSHE,3.40E-05
20230904,300514.XSHE,0
20230904,300515.XSHE,0
20230904,300516.XSHE,0
20230904,300517.XSHE,0.000280756
20230904,300518.XSHE,0
20230904,300519.XSHE,0.000426867
20230904,300520.XSHE,0
20230904,300521.XSHE,0.000448992
20230904,300522.XSHE,6.46E-05
20230904,300523.XSHE,0
20230904,300525.XSHE,0
20230904,300527.XSHE,0
20230904,300528.XSHE,0
20230904,300529.XSHE,0
20230904,300530.XSHE,0.001501065
20230904,300531.XSHE,0.000316448
20230904,300532.XSHE,0
20230904,300533.XSHE,0
20230904,300534.XSHE,0
20230904,300535.XSHE,0.001543452
20230904,300536.XSHE,0
20230904,300537.XSHE,0.000298245
20230904,300538.XSHE,0.00142491
20230904,300539.XSHE,0.001656413
20230904,300540.XSHE,0.000134744
20230904,300541.XSHE,0
20230904,300542.XSHE,0
20230904,300543.XSHE,0
20230904,300545.XSHE,0
20230904,300546.XSHE,0
20230904,300547.XSHE,9.49E-05
20230904,300548.XSHE,0
20230904,300549.XSHE,0
20230904,300550.XSHE,0.000265301
20230904,300551.XSHE,0
20230904,300552.XSHE,0.000791158
20230904,300553.XSHE,0
20230904,300554.XSHE,0.000722442
20230904,300555.XSHE,0.000308513
20230904,300556.XSHE,0.000221177
20230904,300557.XSHE,0.000188851
20230904,300558.XSHE,0
20230904,300559.XSHE,0
20230904,300560.XSHE,0
20230904,300561.XSHE,0
20230904,300562.XSHE,0
20230904,300563.XSHE,0.000817601
20230904,300564.XSHE,0.000487755
20230904,300565.XSHE,0
20230904,300566.XSHE,0
20230904,300567.XSHE,0
20230904,300568.XSHE,0
20230904,300569.XSHE,0.000458308
20230904,300570.XSHE,0
20230904,300571.XSHE,0
20230904,300572.XSHE,2.42E-05
20230904,300573.XSHE,0
20230904,300575.XSHE,0
20230904,300576.XSHE,0
20230904,300577.XSHE,7.81E-05
20230904,300578.XSHE,0
20230904,300579.XSHE,0
20230904,300580.XSHE,0.000341842
20230904,300581.XSHE,0
20230904,300582.XSHE,0.000672293
20230904,300583.XSHE,0
20230904,300584.XSHE,0
20230904,300585.XSHE,0
20230904,300586.XSHE,0
20230904,300587.XSHE,0.000453822
20230904,300588.XSHE,0
20230904,300589.XSHE,0
20230904,300590.XSHE,0
20230904,300591.XSHE,0.000548158
20230904,300592.XSHE,0.000244583
20230904,300593.XSHE,0
20230904,300594.XSHE,0.000358368
20230904,300595.XSHE,0
20230904,300596.XSHE,0.00040762
20230904,300597.XSHE,0.001151429
20230904,300598.XSHE,0
20230904,300599.XSHE,0.000304143
20230904,300600.XSHE,0
20230904,300601.XSHE,0
20230904,300602.XSHE,0
20230904,300603.XSHE,0
20230904,300604.XSHE,0
20230904,300605.XSHE,0
20230904,300606.XSHE,0
20230904,300607.XSHE,0
20230904,300608.XSHE,0
20230904,300609.XSHE,0
20230904,300610.XSHE,0.001606886
20230904,300611.XSHE,0
20230904,300612.XSHE,0
20230904,300613.XSHE,0
20230904,300614.XSHE,0.001017345
20230904,300615.XSHE,0.000345847
20230904,300616.XSHE,0.001056204
20230904,300617.XSHE,0.000814614
20230904,300618.XSHE,0
20230904,300619.XSHE,0
20230904,300620.XSHE,0
20230904,300621.XSHE,0.001227353
20230904,300622.XSHE,0.000974164
20230904,300623.XSHE,0
20230904,300624.XSHE,0
20230904,300625.XSHE,0.000357432
20230904,300626.XSHE,0.001376862
20230904,300627.XSHE,0
20230904,300628.XSHE,0
20230904,300629.XSHE,0
20230904,300630.XSHE,0
20230904,300631.XSHE,0.000325667
20230904,300632.XSHE,0
20230904,300633.XSHE,0
20230904,300634.XSHE,0
20230904,300635.XSHE,0
20230904,300636.XSHE,0
20230904,300637.XSHE,0
20230904,300638.XSHE,0
20230904,300639.XSHE,0
20230904,300640.XSHE,0.000280283
20230904,300641.XSHE,0.000689072
20230904,300642.XSHE,0.001025949
20230904,300643.XSHE,0
20230904,300644.XSHE,0.000270219
20230904,300645.XSHE,0
20230904,300647.XSHE,0
20230904,300648.XSHE,0
20230904,300649.XSHE,0
20230904,300650.XSHE,0.000352435
20230904,300651.XSHE,0.00043801
20230904,300652.XSHE,0.000173772
20230904,300653.XSHE,0
20230904,300654.XSHE,0
20230904,300655.XSHE,0
20230904,300656.XSHE,3.90E-05
20230904,300657.XSHE,0
20230904,300658.XSHE,0.000619765
20230904,300659.XSHE,0
20230904,300660.XSHE,0
20230904,300661.XSHE,0
20230904,300662.XSHE,0
